influencer name,platform,followers,likes,comments,shares,impressions,clicks,conversions,campaign cost,revenue,content type,campaign date
AmitCricketInsta,Instagram,4990000.0,38665.0,0.0,7635.0,4605000.0,31498.0,0.0,82056.5,1036064.0,Reel ,2025-08-03
PoojaLifestyle.xo,YouTube,4674628.0,55417.0,302.0,7808.0,6678000.0,0.0,1062.0,82056.5,290418.0,Reel ,2025-08-03
RajTravel,Instagram,1091000.0,0.0,2455.0,2833.0,0.0,3645.0,1321.0,181892.0,4207413.0,Story,2025-12-03
PoojaLifestyle.xo,Instagram,1164346.0,0.0,3861.0,0.0,6617076.0,38141.0,2186.0,0.0,310480.0,story+reel,2025-11-03
PoojaLifestyleInsta,Facebook,0.0,89086.0,3971.0,9691.0,7045000.0,0.0,1522.0,175696.0,1208282.0,Reel ,2025-11-03
TanyaDanceInsta,Facebook,4260000.0,95350.0,0.0,0.0,1500000.0,33991.0,2177.0,0.0,1292852.0,Highlight,2025-03-03
RajTravelVlogs,Facebook,4745159.0,120685.0,3548.0,16000.0,4200000.0,17475.0,0.0,82056.5,2955756.0,Carousel,2025-12-03
TanyaDanceInsta,Facebook,2403000.0,71665.0,3012.0,17761.0,0.0,8339.0,0.0,178950.0,3138608.0,Carousell,2025-12-03
SaraTravelDiaries.xo,TikTok,4920000.0,0.0,0.0,0.0,6435757.0,17283.0,0.0,227996.0,2904660.0,Reel+Post,2025-10-03
RAHULGAMERDANCEEE ,Instagram,3781831.0,39404.0,2080.0,0.0,5691000.0,0.0,808.0,239245.0,0.0,Stream Highlight,2025-09-03
DeepakMotivationQueen,Instagram,0.0,120723.0,0.0,9974.0,3600000.0,16251.0,0.0,104221.0,982225.0,Story+Reel,2025-09-03
KaranFitnessQueen,Facebook,41174.0,86455.0,3023.0,12493.0,8100000.0,0.0,0.0,284851.0,453654.0,carousel ,2025-09-03
PoojaLifestyleVlogs,Facebook,1315972.0,80330.0,2183.0,0.0,0.0,3451.0,383.0,159884.0,692878.0,Reel ,2025-02-03
KaranFitnessFitness,YouTube,4790000.0,119293.0,6357.0,8697.0,8300000.000000001,40983.0,0.0,210558.0,2691664.0,Highlight,2025-02-03
DeepakMotivationInsta,YouTube,745327.0,29502.0,5685.0,15857.0,3764000.0,17655.0,1460.0,228736.0,2155378.0,Post,2025-02-03
FitAnkit_official,Instagram,0.0,21298.0,3507.0,2858.0,7619267.0,33604.0,0.0,93694.0,1145996.0,Reels+Post,2025-06-03
RajTravel ,Linkedin,227438.0,73029.0,794.0,7435.0,0.0,0.0,1702.0,0.0,3605371.0,Reel ,2025-06-03
PriyaVibes ,Facebook,0.0,94977.0,549.0,10149.0,6900000.0,10236.0,2487.0,82056.5,2537843.0,Story+Reel,2025-07-03
TechBitArvind.xo,Instagram,5087000.0,0.0,0.0,3895.0,689588.0,17923.0,1176.0,0.0,0.0,shorts,2025-06-03
TanyaDanceDanceee,Facebook,0.0,105052.0,5133.0,7016.0,4083000.0,52580.0,0.0,210833.0,804637.0,Highlight,2025-06-03
KaranFitnessDanceee,Instagram,2181688.0,18473.0,0.0,16639.0,4099999.9999999995,60217.0,730.0,62262.0,4058459.0,Carousell,2025-06-03
GAMERVIKRAMDANCEEE ,Tiktok,1340000.0,31669.0,1295.0,2070.0,0.0,0.0,0.0,191799.0,0.0,Short,2025-06-03
MansiBeautyVlogs,Facebook,172000.0,100716.0,4802.0,4421.0,6600000.0,19979.0,544.0,79639.0,1226503.0,Carousell,2025-03-11
MansiBeauty ,Linkedin,3561000.0,71714.0,2217.0,9858.0,4218856.0,19621.0,0.0,0.0,0.0,reel,2025-03-11
MansiBeautyVlogs,Instagram,1878587.0,41971.0,1374.0,6435.0,5000000.0,19886.0,182.0,0.0,0.0,Carousell,2025-03-11
ShaliniFashion_official,Youtube,698354.0,73357.0,198.0,15687.0,0.0,3094.0,1507.0,0.0,0.0,Story,2025-08-03
PriyaVibesVlogs,Facebook,1318000.0,115529.0,2924.0,307.0,5928310.0,48816.0,1062.0,316554.0,1414799.0,Live Stream,2025-08-03
RohanFitness,Linkedin,2700000.0,0.0,2413.0,17890.0,7814153.0,28125.0,504.0,329597.0,0.0,shorts,2025-08-03
RiyaMakeupVlogs,Tiktok,1981788.0,99970.0,5648.0,17376.0,8108000.0,36774.0,0.0,189066.0,3437914.0,Stream Highlight,2025-03-02
SnehaDanceInsta,Tiktok,4935678.0,8778.0,3459.0,3908.0,0.0,46608.0,618.0,82056.5,0.0,Story ,2025-03-02
FitAnkit,Instagram,2466000.0,16422.0,2944.0,13293.0,0.0,39541.0,2540.0,134398.0,0.0,Long Video,2025-03-02
RAHULGAMER  ,Youtube,960000.0,68993.0,2815.0,4282.0,4238000.0,52527.0,412.0,242722.0,3165628.0,Live Stream,2025-01-03
SiddharthTravel_official,YouTube,2324094.0,74241.0,0.0,17383.0,5761529.0,45806.0,1407.0,82056.5,0.0,Highlight,2025-03-12
RAJTRAVEL ,Facebook,0.0,86140.0,3759.0,15496.0,5843136.0,28958.0,340.0,82056.5,789891.0,Carousell,2025-11-03
RahulGamerDanceee,YouTube,0.0,52619.0,0.0,7329.0,0.0,52075.0,1229.0,247000.0,1842068.0,Stories,2025-10-03
MeeraBeauty,Tiktok,0.0,60228.0,0.0,5903.0,0.0,48835.0,1202.0,82056.5,0.0,0,2025-10-03
SiddharthTravel,Instagram,2664476.0,9506.0,0.0,0.0,6634000.0,0.0,631.0,0.0,0.0,Long Video ,2025-03-06
KaranFitness ,Facebook,230000.0,117453.0,0.0,0.0,4623887.0,46354.0,0.0,73975.0,4457979.0,Video,2025-03-06
SiddharthTravel_official,TikTok,3570000.0,57481.0,1760.0,9734.0,6681000.0,44228.0,1946.0,330234.0,3932529.0,Long Video ,2025-09-03
KaranFitness07,YouTube,147919.0,21585.0,2183.0,0.0,0.0,58584.0,0.0,0.0,3206038.0,shorts,2025-10-03
RajTravel_official,YouTube,0.0,32756.0,4043.0,7221.0,532985.0,27499.0,1178.0,81745.0,4076555.0,Stories ,2025-07-03
MANSIBEAUTY07 ,Facebook,1580000.0,33834.0,5652.0,0.0,8050000.0,0.0,0.0,82056.5,2710841.0,long video,2025-03-03
VikramTechFitness,Facebook,1468834.0,117590.0,3151.0,15232.0,0.0,6391.0,1393.0,64377.0,2879231.0,Story+Reel,2025-03-03
VikramTech.xo,Facebook,4373945.0,60051.0,1515.0,5197.0,6568704.0,18281.0,0.0,82056.5,413113.0,Highlight,2025-03-03
ARJUNVLOGS_OFFICIAL ,Facebook,920000.0,61962.0,842.0,0.0,0.0,15747.0,2436.0,82056.5,0.0,story+reel,2025-03-03
VikramTech07,Linkedin,469209.0,17555.0,417.0,16314.0,3354621.0,30666.0,2295.0,290799.0,0.0,Reel ,2025-03-02
KaranFitness07,Linkedin,3293000.0,26556.0,3230.0,3276.0,6700000.0,20508.0,2449.0,67449.0,0.0,Long Video,2025-03-02
ArjunVlogsVlogs,Instagram,1740000.0,42243.0,0.0,0.0,0.0,45822.0,1560.0,82056.5,3863055.0,Stories,2025-03-02
PoojaLifestyleDanceee,Youtube,1400173.0,74023.0,2515.0,0.0,0.0,44283.0,567.0,0.0,2106765.0,Carousel,2025-03-02
TechBitArvind_official,Facebook,3500000.0,0.0,3753.0,2431.0,0.0,0.0,2027.0,235463.0,1442845.0,reel,2025-03-02
ShaliniFashionQueen,Facebook,1876541.0,72030.0,0.0,8526.0,3726000.0,0.0,0.0,82056.5,0.0,Stories,2025-03-02
RiyaMakeup07,Instagram,0.0,70000.0,3785.0,16591.0,5200000.0,4047.0,535.0,0.0,0.0,reel ,2025-03-02
TanyaDance.xo,YouTube,1320000.0,65708.0,5645.0,7348.0,7881000.0,61397.0,2824.0,270998.0,0.0,Carousel,2025-03-02
SNEHADANCEVLOGS ,Facebook,1520000.0,114814.0,0.0,12250.0,0.0,16411.0,2846.0,82056.5,3583195.0,Story ,2025-03-02
KaranFitness07,Tiktok,1487690.0,35938.0,0.0,1709.0,5604808.0,44716.0,0.0,82056.5,4345280.0,Story+Reel,2025-03-02
RituFoodQueen,Youtube,0.0,113726.0,5672.0,12330.0,0.0,60997.0,1844.0,226127.0,4483693.0,Reel ,2025-03-02
DeepakMotivation.xo,Instagram,3293000.0,38141.0,1493.0,9527.0,0.0,52653.0,1135.0,82056.5,0.0,carousel ,2025-03-02
MeeraBeautyDanceee,YouTube,0.0,11701.0,5783.0,12307.0,2400000.0,9940.0,365.0,33139.0,1031808.0,Reel  ,2025-03-02
TanyaDance_official,Instagram,0.0,12273.0,0.0,16863.0,4196751.0,0.0,2267.0,0.0,0.0,reel,2025-03-02
RiyaMakeup07,Tiktok,0.0,117706.0,0.0,8343.0,5300000.0,0.0,534.0,320904.0,2820409.0,Video,2025-12-03
TanyaDanceVlogs,Facebook,0.0,92869.0,5015.0,12485.0,0.0,44045.0,2748.0,82056.5,558482.0,Reels+Post,2025-12-03
SIDDHARTHTRAVELQUEEN ,Tiktok,0.0,54013.0,4306.0,13834.0,0.0,51915.0,262.0,37804.0,2319125.0,Live Stream,2025-12-03
VikramTechDanceee,YouTube,744697.0,74212.0,3340.0,6776.0,4200000.0,5759.0,2612.0,0.0,0.0,Carousell ,2025-12-03
RahulGamer_official,Instagram,1219475.0,0.0,857.0,0.0,7900000.0,39974.0,922.0,55310.0,3018969.0,Live Stream,2025-11-03
TechBitArvindInsta,Tiktok,65000.0,15465.0,0.0,1803.0,4000000.0,60038.0,995.0,140062.0,841982.0,Stream Highlight,2025-03-03
SaraTravelDiaries,Facebook,3505000.0,27411.0,349.0,6183.0,2817000.0,18805.0,0.0,202527.0,3442141.0,Live Stream ,2025-03-03
VikramTechQueen,Tiktok,740000.0,96966.0,6425.0,0.0,700000.0,53352.0,0.0,82056.5,2470989.0,Reels+Post,2025-03-03
DeepakMotivation07,YouTube,1614000.0,98164.0,2160.0,12013.0,1816456.0,0.0,2220.0,240440.0,0.0,Live Stream,2025-10-03
RituFoodDanceee,Instagram,2880000.0,0.0,5835.0,5414.0,3964367.0,29638.0,1999.0,82056.5,2287041.0,Post,2025-01-03
RahulGamer07,TikTok,1870000.0,13633.0,5615.0,0.0,0.0,0.0,856.0,0.0,0.0,Stories,2025-01-03
PriyaVibesInsta,Instagram,4420000.0,69213.0,2974.0,5307.0,3176812.0,13525.0,0.0,173877.0,510332.0,Video ,2025-01-03
SaraTravelDiaries07,Instagram,3250000.0,14520.0,6407.0,13011.0,1200000.0,58863.0,1546.0,82056.5,2433983.0,Long Video,2025-02-03
NehaFoodie.xo,YouTube,2105000.0,95084.0,0.0,12139.0,1500000.0,50053.0,1016.0,283446.0,0.0,long video,2025-04-03
FitAnkitDanceee,Youtube,3002742.0,6494.0,4151.0,435.0,0.0,49723.0,2199.0,288218.0,2124123.0,Post,2025-04-03
VikramTech_official,TikTok,4555832.0,23673.0,5432.0,12684.0,8470000.0,46322.0,2165.0,121963.0,1473488.0,Reel ,2025-03-04
GamerVikramVlogs,Tiktok,1013000.0,11019.0,1373.0,9469.0,900000.0,8894.0,1940.0,138594.0,0.0,reel,2025-10-03
RIYAMAKEUP ,Facebook,4300000.0,113674.0,1362.0,12101.0,0.0,25472.0,1553.0,82056.5,0.0,Stories,2025-10-03
FitAnkitInsta,Instagram,3840000.0,94004.0,2848.0,1633.0,0.0,10521.0,2812.0,331384.0,2921540.0,Reel ,2025-10-03
ShaliniFashionDanceee,Facebook,4617711.0,46814.0,2821.0,479.0,2290068.0,0.0,2307.0,0.0,378646.0,Live Stream,2025-10-03
PoojaLifestyle07,YouTube,0.0,60118.0,3210.0,16025.0,6560057.0,47008.0,1590.0,0.0,547663.0,Story+Reel,2025-01-04
DeepakMotivation ,Facebook,1906000.0,0.0,0.0,0.0,8051630.0,2861.0,1449.0,0.0,3518371.0,Reel  ,2025-01-04
GamerVikram07,Instagram,1174596.0,22482.0,0.0,9212.0,2000000.0,0.0,241.0,0.0,4052710.0,Live Stream,2025-01-04
ShaliniFashion.xo,Instagram,1086000.0,58749.0,519.0,7789.0,7900000.0,26224.0,857.0,338213.0,3103851.0,carousel ,2025-01-04
AnanyaVlogsVlogs,Instagram,3336000.0,0.0,2394.0,14061.0,1900000.0,2016.0,0.0,82056.5,0.0,Reel ,2025-01-04
TechBitArvind ,Linkedin,0.0,42113.0,3245.0,15954.0,2332203.0,16588.0,0.0,0.0,433003.0,Post,2025-01-04
PRIYAVIBES  ,Instagram,4378000.0,0.0,3994.0,0.0,1700000.0,13619.0,0.0,82056.5,2557088.0,Post,2025-01-04
RohanFitness,Linkedin,4907860.0,111052.0,4890.0,0.0,0.0,28220.0,0.0,82056.5,0.0,story+reel,2025-01-04
GamerVikram_official,Tiktok,4649410.0,16565.0,0.0,16013.0,5487000.0,0.0,2739.0,82056.5,149557.0,Stream Highlight,2025-01-04
MansiBeautyDanceee,Facebook,2763860.0,0.0,4294.0,9293.0,4400000.0,13281.0,0.0,0.0,1008130.0,Stream Highlight ,2025-01-04
RiyaMakeup ,Linkedin,0.0,94861.0,0.0,13082.0,0.0,43374.0,968.0,82056.5,3392191.0,Long Video,2025-01-04
PriyaVibesFitness,Instagram,3967348.0,52468.0,1040.0,0.0,7143000.0,24197.0,0.0,82056.5,0.0,Reel ,2025-01-03
SnehaDance.xo,Instagram,4884000.0,0.0,2483.0,3398.0,2768683.0,45407.0,957.0,264893.0,0.0,Live Stream,2025-01-03
DeepakMotivation07,Facebook,0.0,0.0,5082.0,1388.0,5983514.0,35809.0,1718.0,82056.5,738475.0,carousel ,2025-01-03
TanyaDance_official,Facebook,1296006.0,29235.0,0.0,0.0,4681000.0,48713.0,2137.0,321175.0,4352060.0,Video,2025-11-03
GamerVikram.xo,YouTube,4417275.0,117304.0,691.0,3713.0,3380000.0,35856.0,520.0,82056.5,0.0,Stories,2025-11-03
ShaliniFashionDanceee,Facebook,0.0,122990.0,2918.0,1739.0,2800000.0,0.0,0.0,21913.0,0.0,Stream Highlight,2025-11-03
MansiBeauty.xo,Facebook,0.0,33069.0,0.0,2100.0,1000000.0,14181.0,0.0,296254.0,0.0,shorts,2025-11-03
KabirTechInsta,Instagram,3263000.0,102657.0,4158.0,18455.0,2249966.0,33869.0,1721.0,229656.0,793564.0,Story,2025-07-03
FitAnkit07,YouTube,2423894.0,123808.0,6340.0,0.0,0.0,49172.0,57.0,82056.5,1605716.0,Short,2025-11-03
AMITCRICKETINSTA ,Linkedin,4158149.0,13091.0,0.0,17016.0,0.0,0.0,348.0,100513.0,0.0,Story,2025-11-03
RajTravelVlogs,Youtube,3166000.0,53826.0,4183.0,9410.0,0.0,22416.0,1720.0,47572.0,2697133.0,Story,2025-11-03
NehaFoodieInsta,YouTube,4377636.0,66504.0,0.0,9525.0,4304000.0,3023.0,0.0,83731.0,534313.0,long video,2025-11-03
RajTravelFitness,Tiktok,0.0,96164.0,3833.0,6259.0,926337.0,24859.0,1372.0,204598.0,3313314.0,Stories,2025-11-03
ShaliniFashion_official,YouTube,4471532.0,4740.0,2726.0,9550.0,1106753.0,6847.0,0.0,178500.0,3610252.0,shorts ,2025-01-03
SaraTravelDiariesVlogs,YouTube,0.0,0.0,0.0,14101.0,1998954.0,0.0,862.0,291418.0,0.0,reel,2025-06-03
VIKRAMTECHQUEEN ,Youtube,1950000.0,44938.0,2611.0,14952.0,0.0,42951.0,1205.0,13696.0,0.0,shorts,2025-12-03
SHALINIFASHIONVLOGS ,Tiktok,3510000.0,0.0,4902.0,9278.0,1200000.0,21988.0,903.0,82056.5,4368355.0,Stream Highlight,2025-05-03
GamerVikram.xo,Instagram,0.0,70103.0,0.0,3612.0,3100000.0,26317.0,2166.0,9756.0,3927702.0,story+reel,2025-05-03
KaranFitnessQueen,YouTube,2770000.0,54196.0,1332.0,11576.0,7999497.0,46038.0,1148.0,0.0,0.0,Long Video,2025-01-03
RiyaMakeup ,Instagram,830000.0,106327.0,3642.0,5984.0,4428040.0,5509.0,1579.0,0.0,1568982.0,Carousel,2025-08-03
MeeraBeautyInsta,Instagram,1880000.0,44510.0,3493.0,10394.0,0.0,37149.0,2138.0,65238.0,3754820.0,Long Video,2025-09-03
ShaliniFashion,Facebook,1140000.0,110171.0,3525.0,0.0,2800000.0,29571.0,0.0,0.0,0.0,Video,2025-09-03
MansiBeautyVlogs,Linkedin,0.0,90094.0,5493.0,16580.0,4500000.0,18346.0,151.0,86029.0,0.0,carousel ,2025-09-03
KaranFitnessFitness,Facebook,2962910.0,46386.0,1831.0,8060.0,0.0,0.0,0.0,133224.0,0.0,Story,2025-09-03
SnehaDance ,Linkedin,0.0,50619.0,1130.0,5884.0,4745761.0,0.0,1813.0,82056.5,0.0,Reel+Post,2025-01-10
AmitCricketVlogs,Youtube,0.0,0.0,4058.0,5999.0,3130926.0,54745.0,761.0,82056.5,0.0,Carousel,2025-03-03
RohanFitness.xo,TikTok,0.0,0.0,3347.0,15824.0,544303.0,58502.0,1320.0,277879.0,0.0,Stream Highlight,2025-03-03
AmitCricketFitness,Facebook,1115562.0,114193.0,5365.0,684.0,0.0,30322.0,1800.0,134551.0,3041706.0,Reel+Post,2025-03-03
AnanyaVlogs.xo,TikTok,1513412.0,88379.0,0.0,4772.0,4741000.0,9531.0,1358.0,216104.0,2770962.0,Long Video,2025-12-03
TanyaDance07,YouTube,1631000.0,5056.0,6278.0,4495.0,0.0,10294.0,0.0,0.0,0.0,Video,2025-03-04
KabirTech.xo,Tiktok,0.0,32345.0,198.0,5572.0,0.0,34805.0,0.0,146792.0,2198990.0,Live Stream,2025-10-03
TechBitArvindVlogs,Instagram,0.0,112228.0,291.0,4666.0,4600000.0,32871.0,2674.0,102126.0,0.0,Post,2025-10-03
RahulGamer,Facebook,3817913.0,0.0,4543.0,17901.0,0.0,14298.0,2563.0,16069.0,1635634.0,Live Stream ,2025-10-03
ArjunVlogsInsta,Instagram,0.0,1923.0,4720.0,10646.0,0.0,7041.0,0.0,166347.0,0.0,Stream Highlight,2025-10-03
VikramTech_official,Instagram,2912565.0,54897.0,458.0,13211.0,6450952.0,2152.0,41.0,0.0,4341763.0,shorts,2025-10-03
RiyaMakeupInsta,Youtube,0.0,103600.0,1769.0,8624.0,0.0,44176.0,515.0,82056.5,317476.0,carousel ,2025-10-03
SIDDHARTHTRAVEL07 ,Tiktok,1573482.0,108406.0,0.0,1116.0,1677000.0,41155.0,0.0,0.0,527949.0,Live Stream,2025-10-03
SnehaDanceQueen,Instagram,1367579.0,55446.0,5219.0,8819.0,7762423.0,10676.0,2453.0,127512.0,4015241.0,Reel+Post,2025-03-06
RohanFitness,Instagram,3778000.0,79509.0,243.0,16149.0,2466546.0,6207.0,746.0,79778.0,477477.0,Stories ,2025-08-03
TechBitArvindFitness,YouTube,4308000.0,96184.0,0.0,6079.0,4952130.0,53259.0,1828.0,82056.5,274638.0,Highlight,2025-01-01
VikramTech ,Linkedin,924001.0,98587.0,0.0,15555.0,3632531.0,55912.0,897.0,0.0,1809791.0,reel,2025-11-03
TanyaDance_official,Facebook,5067140.0,0.0,1815.0,14038.0,7976553.0,58898.0,746.0,210462.0,1692033.0,Highlight,2025-06-03
MansiBeautyQueen,Instagram,1793000.0,54513.0,4242.0,14486.0,2171000.0,33863.0,0.0,65932.0,1523840.0,Story+Reel ,2025-06-03
ShaliniFashionFitness,Instagram,3766630.0,95237.0,1999.0,853.0,6650277.0,29380.0,2441.0,82056.5,0.0,Stream Highlight,2025-06-03
RiyaMakeup07,Tiktok,3388998.0,35028.0,5741.0,11115.0,2800000.0,40754.0,2845.0,189176.0,3567631.0,Carousell,2025-06-03
KaranFitnessVlogs,Instagram,1633136.0,113143.0,1082.0,17663.0,7734896.0,25391.0,2051.0,217389.0,190001.0,Story+Reel,2025-11-03
RAJTRAVEL ,Facebook,4381517.0,94751.0,3790.0,4321.0,0.0,0.0,1955.0,0.0,1358223.0,Carousel,2025-11-03
GamerVikramVlogs,Youtube,0.0,106241.0,6241.0,17164.0,1159448.0,21484.0,1200.0,82056.5,71007.0,Story+Reel,2025-11-03
RohanFitness.xo,Linkedin,4096000.0,0.0,5237.0,7643.0,5359000.0,48718.0,2828.0,82056.5,1781492.0,Reels+Post,2025-11-03
KaranFitness,Tiktok,4264000.0,5963.0,0.0,8889.0,476000.0,24383.0,448.0,150065.0,705171.0,shorts,2025-11-03
PriyaVibes ,YouTube,4285259.0,91704.0,5565.0,0.0,3300000.0,10989.0,2382.0,82056.5,0.0,Long Video,2025-06-03
VikramTech_official,YouTube,714273.0,20570.0,0.0,14907.0,700000.0,53019.0,1958.0,240667.0,1376530.0,Video,2025-06-03
AnanyaVlogsFitness,Facebook,234000.0,98280.0,0.0,14201.0,1700000.0,25145.0,2195.0,236710.0,1298806.0,Post,2025-08-03
AmitCricket_official,TikTok,4019550.0,41913.0,1187.0,9899.0,0.0,5525.0,1944.0,313948.0,0.0,Reel ,2025-05-03
DeepakMotivationQueen,Instagram,0.0,68656.0,1686.0,0.0,0.0,17666.0,539.0,161970.0,3999228.0,0,2025-05-03
KabirTech.xo,Instagram,0.0,25154.0,4127.0,10682.0,5600000.0,1971.0,2432.0,0.0,0.0,Stories,2025-05-03
GamerVikramDanceee,Facebook,2650000.0,117342.0,298.0,3408.0,800000.0,12760.0,2833.0,231249.0,982959.0,0,2025-05-03
KaranFitnessDanceee,Linkedin,4846972.0,60370.0,6190.0,17044.0,3938000.0,11802.0,1257.0,0.0,0.0,Stream Highlight,2025-04-03
TanyaDanceVlogs,Youtube,0.0,77488.0,0.0,7116.0,8004024.0,23344.0,0.0,62776.0,1315931.0,Reel+Post,2025-04-03
FitAnkit07,Instagram,0.0,120167.0,0.0,0.0,7600000.0,13811.0,370.0,327768.0,0.0,Post,2025-04-03
TechBitArvindQueen,YouTube,2880000.0,34324.0,3731.0,12585.0,6371000.0,2243.0,0.0,0.0,4399118.0,long video,2025-04-03
RajTravelFitness,Facebook,0.0,95186.0,0.0,0.0,756916.0,31846.0,2481.0,82056.5,0.0,long video,2025-05-03
AmitCricket.xo,Linkedin,4942000.0,113340.0,6363.0,14486.0,6173784.0,18804.0,521.0,82056.5,0.0,carousel ,2025-05-03
ARJUNVLOGSVLOGS ,YouTube,0.0,20406.0,5687.0,6441.0,7066000.0,11164.0,1426.0,271223.0,0.0,Story,2025-05-03
NehaFoodie_official,YouTube,1577817.0,120788.0,6331.0,0.0,2400000.0,21468.0,1691.0,317408.0,3859072.0,Live Stream,2025-05-03
SnehaDanceFitness,YouTube,1115707.0,112861.0,1950.0,8058.0,2042538.0,15490.0,2748.0,62360.0,0.0,story+reel,2025-01-10
SnehaDance_official,YouTube,3255022.0,18900.0,3023.0,16130.0,4600000.0,31449.0,1210.0,268544.0,2175158.0,Story+Reel,2025-01-10
RohanFitnessQueen,Facebook,0.0,45440.0,3405.0,8899.0,739355.0,39591.0,2563.0,82056.5,1065891.0,0,2025-01-10
RohanFitness ,Tiktok,704000.0,74356.0,3413.0,15136.0,5100000.0,19038.0,1678.0,177288.0,0.0,Reel ,2025-01-10
SNEHADANCEQUEEN ,YouTube,4650000.0,57290.0,5258.0,3606.0,8016363.0,43517.0,424.0,0.0,3839879.0,Stream Highlight,2025-01-03
TanyaDanceDanceee,YouTube,2718000.0,56165.0,2585.0,17955.0,4247491.0,58988.0,2482.0,346485.0,1453455.0,Long Video,2025-01-03
NehaFoodieInsta,Instagram,100000.0,5212.0,5796.0,0.0,6600000.0,9051.0,363.0,82056.5,0.0,Reel+Post,2025-01-03
RohanFitness.xo,TikTok,2762637.0,67288.0,1441.0,16669.0,2400000.0,18087.0,0.0,0.0,460870.0,story+reel,2025-10-03
FitAnkitDanceee,Instagram,86000.0,0.0,0.0,2770.0,0.0,54979.0,447.0,82056.5,0.0,Carousell,2025-10-03
PriyaVibes07,Instagram,0.0,8886.0,2047.0,6438.0,0.0,17391.0,2651.0,201737.0,0.0,Story+Reel,2025-10-03
RiyaMakeup ,TikTok,0.0,0.0,5971.0,1161.0,0.0,52729.0,0.0,82056.5,0.0,shorts,2025-04-03
RahulGamerVlogs,Tiktok,2260000.0,0.0,968.0,5826.0,0.0,31902.0,2007.0,82056.5,0.0,Stories,2025-04-03
MansiBeauty_official,Facebook,5195796.0,119968.0,1580.0,12348.0,0.0,58926.0,0.0,0.0,4275070.0,Story+Reel,2025-04-03
SiddharthTravel.xo,YouTube,0.0,67786.0,6203.0,554.0,2000000.0,25430.0,61.0,82056.5,3434168.0,Stories,2025-04-03
FITANKITDANCEEE ,Tiktok,1384074.0,80245.0,3875.0,4380.0,0.0,21382.0,0.0,178780.0,2197299.0,Highlight ,2025-12-03
AmitCricket_official,YouTube,4681000.0,34962.0,273.0,0.0,8331000.0,51233.0,2667.0,86678.0,0.0,Carousel,2025-12-03
PriyaVibes.xo,Facebook,0.0,46691.0,6044.0,9033.0,788000.0,0.0,1578.0,330828.0,0.0,reel,2025-12-03
DeepakMotivation ,TikTok,2593210.0,59745.0,0.0,0.0,3300000.0,44089.0,0.0,212708.0,41084.0,Reel ,2025-06-03
PRIYAVIBESFITNESS ,Instagram,0.0,114683.0,3146.0,9169.0,3373000.0,6789.0,0.0,255039.0,3448495.0,Reel+Post,2025-08-03
GAMERVIKRAMINSTA ,YouTube,0.0,47293.0,4073.0,7435.0,3700000.0,20039.0,2515.0,82056.5,1220009.0,story+reel,2025-08-03
AmitCricket ,Instagram,4475864.0,5499.0,3424.0,4465.0,0.0,42435.0,1771.0,117349.0,0.0,0,2025-08-03
KaranFitness ,Instagram,0.0,0.0,1738.0,5588.0,7308000.0,40284.0,2219.0,60652.0,1626537.0,shorts,2025-08-03
AmitCricket_official,Instagram,1738000.0,70625.0,2436.0,7449.0,7400000.0,5069.0,2248.0,0.0,4430454.0,Stories,2025-08-03
ArjunVlogs07,Youtube,0.0,120038.0,0.0,0.0,0.0,23584.0,0.0,285031.0,649304.0,Reels+Post,2025-08-03
ShaliniFashion07,YouTube,866461.0,97283.0,212.0,6477.0,0.0,25529.0,2643.0,0.0,49388.0,Live Stream,2025-12-03
RITUFOOD ,Tiktok,4011000.0,111958.0,3603.0,17795.0,2187593.0,10051.0,399.0,324383.0,449641.0,long video,2025-12-03
GamerVikram ,Instagram,1368000.0,81984.0,1591.0,5461.0,5000000.0,43269.0,352.0,82056.5,4078622.0,Post ,2025-07-03
ArjunVlogsVlogs,Instagram,0.0,113637.0,5503.0,0.0,0.0,0.0,0.0,0.0,2655237.0,shorts,2025-07-03
VikramTech ,Instagram,4021267.0,60981.0,4214.0,16049.0,4994000.0,44695.0,846.0,256824.0,3061461.0,Post ,2025-06-03
AmitCricket07,Linkedin,4022000.0,121427.0,5987.0,6911.0,631000.0,16025.0,2494.0,0.0,3555163.0,shorts,2025-06-03
KabirTech_official,YouTube,0.0,82169.0,2583.0,11189.0,3855720.0,0.0,324.0,150861.0,0.0,Carousel,2025-06-03
PoojaLifestyle_official,YouTube,0.0,0.0,4914.0,3147.0,7400000.0,12149.0,762.0,98791.0,2441399.0,carousel ,2025-06-03
NehaFoodieInsta,Instagram,4855000.0,14245.0,2049.0,11058.0,2757000.0,49045.0,2731.0,301752.0,543653.0,0,2025-05-03
SaraTravelDiariesInsta,Instagram,3146000.0,28469.0,1281.0,15080.0,0.0,48512.0,0.0,332324.0,1506411.0,carousel  ,2025-05-03
RohanFitnessVlogs,Facebook,4679130.0,43772.0,3949.0,0.0,8219000.0,37068.0,1471.0,0.0,0.0,Carousel,2025-05-03
TanyaDanceFitness,Facebook,0.0,43352.0,0.0,0.0,609000.0,46933.0,0.0,166250.0,908850.0,Carousell,2025-06-03
PriyaVibesInsta,Instagram,10000.0,120365.0,3866.0,7570.0,1445000.0,51731.0,2612.0,19506.0,1310124.0,Reels+Post ,2025-06-03
RajTravel,Instagram,488638.0,3000.0,3799.0,0.0,0.0,26613.0,2426.0,0.0,3893264.0,Reel  ,2025-06-03
