INFLUENCER NAME,PLATFORM,FOLLOWERS,LIKES,COMMENTS,SHARES,IMPRESSIONS,CLICKS,CONVERSIONS,CAMPAIGN COST,REVENUE,CONTENT TYPE,CAMPAIGN DATE,ENGAGEMENT_RATE,ROI,CONVERSION_RATE,INFLUENCER_SCORE,INFLUENCER_TYPE
MansiBeautyVlogs,Facebook,172000.0,100716.0,4802.0,4421.0,6600000.0,19979.0,544.0,79639.0,1226503.0,Carousell,2025-03-11,10551802.570348836,122650200.0,2.7228590019520498,77810841.02813953,1
PriyaVibesVlogs,Facebook,1318000.0,115529.0,2924.0,307.0,5928310.0,48816.0,1062.0,316554.0,1414799.0,Live Stream,2025-08-03,11845300.023292867,141479800.0,2.17551622418879,89626000.00931714,1
RohanFitness,Linkedin,2700000.0,0.0,2413.0,17890.0,7814153.0,28125.0,504.0,329597.0,0.0,shorts,2025-08-03,241300.66259259265,-100.0,1.7919999999999998,96460.26503703704,0
RiyaMakeupVlogs,Tiktok,1981788.0,99970.0,5648.0,17376.0,8108000.0,36774.0,0.0,189066.0,3437914.0,Stream Highlight,2025-03-02,10561800.876783997,343791300.0,0.0,210499500.3507136,1
SnehaDanceInsta,Tiktok,4935678.0,8778.0,3459.0,3908.0,0.0,46608.0,618.0,82056.5,0.0,Story ,2025-03-02,1223700.079178585,-100.0,1.3259526261585992,489420.031671434,0
FitAnkit,Instagram,2466000.0,16422.0,2944.0,13293.0,0.0,39541.0,2540.0,134398.0,0.0,Long Video,2025-03-02,1936600.5390510948,-100.0,6.423712096305101,774580.215620438,0
RAHULGAMER  ,Youtube,960000.0,68993.0,2815.0,4282.0,4238000.0,52527.0,412.0,242722.0,3165628.0,Live Stream,2025-01-03,7180800.446041666,316562700.0,0.7843585203799951,192809940.17841667,1
SiddharthTravel_official,YouTube,2324094.0,74241.0,0.0,17383.0,5761529.0,45806.0,1407.0,82056.5,0.0,Highlight,2025-03-12,7424100.747947372,-100.0,3.07165000218312,2969580.2991789486,0
RAJTRAVEL ,Facebook,0.0,86140.0,3759.0,15496.0,5843136.0,28958.0,340.0,82056.5,789891.0,Carousell,2025-11-03,inf,78989000.0,1.1741142344084536,inf,1
RahulGamerDanceee,YouTube,0.0,52619.0,0.0,7329.0,0.0,52075.0,1229.0,247000.0,1842068.0,Stories,2025-10-03,inf,184206700.0,2.360057609217475,inf,1
MeeraBeauty,Tiktok,0.0,60228.0,0.0,5903.0,0.0,48835.0,1202.0,82056.5,0.0,0,2025-10-03,inf,-100.0,2.461349441998567,inf,0
KaranFitness ,Facebook,230000.0,117453.0,0.0,0.0,4623887.0,46354.0,0.0,73975.0,4457979.0,Video,2025-03-06,11745300.0,445797800.0,0.0,272176800.0,1
SiddharthTravel_official,TikTok,3570000.0,57481.0,1760.0,9734.0,6681000.0,44228.0,1946.0,330234.0,3932529.0,Long Video ,2025-09-03,5924100.272661064,393252800.0,4.399927647644026,238321320.10906443,1
RajTravel_official,YouTube,0.0,32756.0,4043.0,7221.0,532985.0,27499.0,1178.0,81745.0,4076555.0,Stories ,2025-07-03,inf,407655400.0,4.283792137895923,inf,1
VikramTechFitness,Facebook,1468834.0,117590.0,3151.0,15232.0,0.0,6391.0,1393.0,64377.0,2879231.0,Story+Reel,2025-03-03,12074101.037013032,287923000.0,21.796276013143483,177583440.4148052,1
VikramTech.xo,Facebook,4373945.0,60051.0,1515.0,5197.0,6568704.0,18281.0,0.0,82056.5,413113.0,Highlight,2025-03-03,6156600.118817223,41311200.0,0.0,27249360.04752689,1
ARJUNVLOGS_OFFICIAL ,Facebook,920000.0,61962.0,842.0,0.0,0.0,15747.0,2436.0,82056.5,0.0,story+reel,2025-03-03,6280400.0,-100.0,15.469613259668508,2512100.0,0
VikramTech07,Linkedin,469209.0,17555.0,417.0,16314.0,3354621.0,30666.0,2295.0,290799.0,0.0,Reel ,2025-03-02,1797203.4769154044,-100.0,7.483858344746625,718821.3907661618,0
KaranFitness07,Linkedin,3293000.0,26556.0,3230.0,3276.0,6700000.0,20508.0,2449.0,67449.0,0.0,Long Video,2025-03-02,2978600.0994837536,-100.0,11.941681295104347,1191380.0397935014,0
ArjunVlogsVlogs,Instagram,1740000.0,42243.0,0.0,0.0,0.0,45822.0,1560.0,82056.5,3863055.0,Stories,2025-03-02,4224300.0,386305400.0,3.404478198245384,233472960.0,1
TechBitArvind_official,Facebook,3500000.0,0.0,3753.0,2431.0,0.0,0.0,2027.0,235463.0,1442845.0,reel,2025-03-02,375300.0694571429,144284400.0,inf,86720760.02778286,1
TanyaDance.xo,YouTube,1320000.0,65708.0,5645.0,7348.0,7881000.0,61397.0,2824.0,270998.0,0.0,Carousel,2025-03-02,7135300.556666666,-100.0,4.599573269052234,2854060.2226666664,0
SNEHADANCEVLOGS ,Facebook,1520000.0,114814.0,0.0,12250.0,0.0,16411.0,2846.0,82056.5,3583195.0,Story ,2025-03-02,11481400.805921052,358319400.0,17.342026689415636,219584200.3223684,1
KaranFitness07,Tiktok,1487690.0,35938.0,0.0,1709.0,5604808.0,44716.0,0.0,82056.5,4345280.0,Story+Reel,2025-03-02,3593800.1148760826,434527900.0,0.0,262154260.04595044,1
RituFoodQueen,Youtube,0.0,113726.0,5672.0,12330.0,0.0,60997.0,1844.0,226127.0,4483693.0,Reel ,2025-03-02,inf,448369200.0,3.0230994966965588,inf,1
DeepakMotivation.xo,Instagram,3293000.0,38141.0,1493.0,9527.0,0.0,52653.0,1135.0,82056.5,0.0,carousel ,2025-03-02,3963400.289310659,-100.0,2.1556226615767384,1585300.1157242637,0
MeeraBeautyDanceee,YouTube,0.0,11701.0,5783.0,12307.0,2400000.0,9940.0,365.0,33139.0,1031808.0,Reel  ,2025-03-02,inf,103180700.0,3.6720321931589535,inf,1
RiyaMakeup07,Tiktok,0.0,117706.0,0.0,8343.0,5300000.0,0.0,534.0,320904.0,2820409.0,Video,2025-12-03,inf,282040800.0,inf,inf,1
TanyaDanceVlogs,Facebook,0.0,92869.0,5015.0,12485.0,0.0,44045.0,2748.0,82056.5,558482.0,Reels+Post,2025-12-03,inf,55848100.0,6.239073674650926,inf,1
SIDDHARTHTRAVELQUEEN ,Tiktok,0.0,54013.0,4306.0,13834.0,0.0,51915.0,262.0,37804.0,2319125.0,Live Stream,2025-12-03,inf,231912400.0,0.504671096985457,inf,1
RahulGamer_official,Instagram,1219475.0,0.0,857.0,0.0,7900000.0,39974.0,922.0,55310.0,3018969.0,Live Stream,2025-11-03,85700.0,301896800.0,2.3064992244959224,181172360.0,1
TechBitArvindInsta,Tiktok,65000.0,15465.0,0.0,1803.0,4000000.0,60038.0,995.0,140062.0,841982.0,Stream Highlight,2025-03-03,1546502.773846154,84198100.0,1.65728372031047,51137461.10953846,1
SaraTravelDiaries,Facebook,3505000.0,27411.0,349.0,6183.0,2817000.0,18805.0,0.0,202527.0,3442141.0,Live Stream ,2025-03-03,2776000.1764051355,344214000.0,0.0,207638800.0705621,1
VikramTechQueen,Tiktok,740000.0,96966.0,6425.0,0.0,700000.0,53352.0,0.0,82056.5,2470989.0,Reels+Post,2025-03-03,10339100.0,247098800.0,0.0,152394920.0,1
DeepakMotivation07,YouTube,1614000.0,98164.0,2160.0,12013.0,1816456.0,0.0,2220.0,240440.0,0.0,Live Stream,2025-10-03,10032400.744299876,-100.0,inf,4012900.2977199503,0
RituFoodDanceee,Instagram,2880000.0,0.0,5835.0,5414.0,3964367.0,29638.0,1999.0,82056.5,2287041.0,Post,2025-01-03,583500.187986111,228704000.0,6.744719616708279,137455800.07519445,1
PriyaVibesInsta,Instagram,4420000.0,69213.0,2974.0,5307.0,3176812.0,13525.0,0.0,173877.0,510332.0,Video ,2025-01-03,7218700.120067873,51033100.0,0.0,33507340.04802715,1
SaraTravelDiaries07,Instagram,3250000.0,14520.0,6407.0,13011.0,1200000.0,58863.0,1546.0,82056.5,2433983.0,Long Video,2025-02-03,2092700.4003384616,243398200.0,2.626437660329919,146876000.1601354,1
NehaFoodie.xo,YouTube,2105000.0,95084.0,0.0,12139.0,1500000.0,50053.0,1016.0,283446.0,0.0,long video,2025-04-03,9508400.576674584,-100.0,2.029848360737618,3803300.2306698337,0
FitAnkitDanceee,Youtube,3002742.0,6494.0,4151.0,435.0,0.0,49723.0,2199.0,288218.0,2124123.0,Post,2025-04-03,1064500.014486759,212412200.0,4.422500653621061,127873120.0057947,1
VikramTech_official,TikTok,4555832.0,23673.0,5432.0,12684.0,8470000.0,46322.0,2165.0,121963.0,1473488.0,Reel ,2025-03-04,2910500.2784123737,147348700.0,4.673805103406589,89573420.11136495,1
GamerVikramVlogs,Tiktok,1013000.0,11019.0,1373.0,9469.0,900000.0,8894.0,1940.0,138594.0,0.0,reel,2025-10-03,1239200.9347482724,-100.0,21.812457836743874,495620.37389930896,0
RIYAMAKEUP ,Facebook,4300000.0,113674.0,1362.0,12101.0,0.0,25472.0,1553.0,82056.5,0.0,Stories,2025-10-03,11503600.281418605,-100.0,6.096890703517587,4601380.1125674425,0
FitAnkitInsta,Instagram,3840000.0,94004.0,2848.0,1633.0,0.0,10521.0,2812.0,331384.0,2921540.0,Reel ,2025-10-03,9685200.042526042,292153900.0,26.727497386180023,179166420.01701042,1
ShaliniFashion.xo,Instagram,1086000.0,58749.0,519.0,7789.0,7900000.0,26224.0,857.0,338213.0,3103851.0,carousel ,2025-01-04,5926800.717219153,310385000.0,3.2679987797437464,188601720.28688768,1
AnanyaVlogsVlogs,Instagram,3336000.0,0.0,2394.0,14061.0,1900000.0,2016.0,0.0,82056.5,0.0,Reel ,2025-01-04,239400.42149280576,-100.0,0.0,95700.1685971223,0
PRIYAVIBES  ,Instagram,4378000.0,0.0,3994.0,0.0,1700000.0,13619.0,0.0,82056.5,2557088.0,Post,2025-01-04,399400.0,255708700.0,0.0,153584980.0,1
RohanFitness,Linkedin,4907860.0,111052.0,4890.0,0.0,0.0,28220.0,0.0,82056.5,0.0,story+reel,2025-01-04,11594200.0,-100.0,0.0,4637620.0,0
GamerVikram_official,Tiktok,4649410.0,16565.0,0.0,16013.0,5487000.0,0.0,2739.0,82056.5,149557.0,Stream Highlight,2025-01-04,1656500.3444092905,14955600.0,inf,9635960.137763716,1
RiyaMakeup ,Linkedin,0.0,94861.0,0.0,13082.0,0.0,43374.0,968.0,82056.5,3392191.0,Long Video,2025-01-04,inf,339219000.0,2.2317517406741363,inf,1
PriyaVibesFitness,Instagram,3967348.0,52468.0,1040.0,0.0,7143000.0,24197.0,0.0,82056.5,0.0,Reel ,2025-01-03,5350800.0,-100.0,0.0,2140260.0,0
SnehaDance.xo,Instagram,4884000.0,0.0,2483.0,3398.0,2768683.0,45407.0,957.0,264893.0,0.0,Live Stream,2025-01-03,248300.06957411955,-100.0,2.1076045543638644,99260.02782964782,0
DeepakMotivation07,Facebook,0.0,0.0,5082.0,1388.0,5983514.0,35809.0,1718.0,82056.5,738475.0,carousel ,2025-01-03,inf,73847400.0,4.797676561758217,inf,1
TanyaDance_official,Facebook,1296006.0,29235.0,0.0,0.0,4681000.0,48713.0,2137.0,321175.0,4352060.0,Video,2025-11-03,2923500.0,435205900.0,4.3869193028555005,262292940.0,1
GamerVikram.xo,YouTube,4417275.0,117304.0,691.0,3713.0,3380000.0,35856.0,520.0,82056.5,0.0,Stories,2025-11-03,11799500.084056348,-100.0,1.4502454261490405,4719740.03362254,0
MansiBeauty.xo,Facebook,0.0,33069.0,0.0,2100.0,1000000.0,14181.0,0.0,296254.0,0.0,shorts,2025-11-03,inf,-100.0,0.0,inf,0
KabirTechInsta,Instagram,3263000.0,102657.0,4158.0,18455.0,2249966.0,33869.0,1721.0,229656.0,793564.0,Story,2025-07-03,10681500.56558382,79356300.0,5.081342820868641,51886380.22623353,1
FitAnkit07,YouTube,2423894.0,123808.0,6340.0,0.0,0.0,49172.0,57.0,82056.5,1605716.0,Short,2025-11-03,13014800.0,160571500.0,0.115919629057187,101548820.0,1
AMITCRICKETINSTA ,Linkedin,4158149.0,13091.0,0.0,17016.0,0.0,0.0,348.0,100513.0,0.0,Story,2025-11-03,1309100.409220545,-100.0,inf,523580.1636882181,0
RajTravelVlogs,Youtube,3166000.0,53826.0,4183.0,9410.0,0.0,22416.0,1720.0,47572.0,2697133.0,Story,2025-11-03,5800900.297220468,269713200.0,7.6730906495360465,164148280.1188882,1
NehaFoodieInsta,YouTube,4377636.0,66504.0,0.0,9525.0,4304000.0,3023.0,0.0,83731.0,534313.0,long video,2025-11-03,6650400.217583189,53431200.0,0.0,34718880.08703327,1
RajTravelFitness,Tiktok,0.0,96164.0,3833.0,6259.0,926337.0,24859.0,1372.0,204598.0,3313314.0,Stories,2025-11-03,inf,331331300.0,5.519127881250252,inf,1
ShaliniFashion_official,YouTube,4471532.0,4740.0,2726.0,9550.0,1106753.0,6847.0,0.0,178500.0,3610252.0,shorts ,2025-01-03,746600.2135733346,361025100.0,0.0,216913700.0854293,1
SaraTravelDiariesVlogs,YouTube,0.0,0.0,0.0,14101.0,1998954.0,0.0,862.0,291418.0,0.0,reel,2025-06-03,inf,-100.0,inf,inf,0
VIKRAMTECHQUEEN ,Youtube,1950000.0,44938.0,2611.0,14952.0,0.0,42951.0,1205.0,13696.0,0.0,shorts,2025-12-03,4754900.76676923,-100.0,2.805522572233476,1901900.3067076923,0
SHALINIFASHIONVLOGS ,Tiktok,3510000.0,0.0,4902.0,9278.0,1200000.0,21988.0,903.0,82056.5,4368355.0,Stream Highlight,2025-05-03,490200.2643304843,436835400.0,4.106785519374204,262297320.1057322,1
GamerVikram.xo,Instagram,0.0,70103.0,0.0,3612.0,3100000.0,26317.0,2166.0,9756.0,3927702.0,story+reel,2025-05-03,inf,392770100.0,8.23042140061557,inf,1
MeeraBeautyInsta,Instagram,1880000.0,44510.0,3493.0,10394.0,0.0,37149.0,2138.0,65238.0,3754820.0,Long Video,2025-09-03,4800300.55287234,375481900.0,5.7552020242806,227209260.2211489,1
MansiBeautyVlogs,Linkedin,0.0,90094.0,5493.0,16580.0,4500000.0,18346.0,151.0,86029.0,0.0,carousel ,2025-09-03,inf,-100.0,0.8230676986809113,inf,0
SnehaDance ,Linkedin,0.0,50619.0,1130.0,5884.0,4745761.0,0.0,1813.0,82056.5,0.0,Reel+Post,2025-01-10,inf,-100.0,inf,inf,0
AmitCricketVlogs,Youtube,0.0,0.0,4058.0,5999.0,3130926.0,54745.0,761.0,82056.5,0.0,Carousel,2025-03-03,inf,-100.0,1.3900812859621885,inf,0
RohanFitness.xo,TikTok,0.0,0.0,3347.0,15824.0,544303.0,58502.0,1320.0,277879.0,0.0,Stream Highlight,2025-03-03,inf,-100.0,2.2563331168165197,inf,0
AmitCricketFitness,Facebook,1115562.0,114193.0,5365.0,684.0,0.0,30322.0,1800.0,134551.0,3041706.0,Reel+Post,2025-03-03,11955800.061314387,304170500.0,5.9362838862871845,187284620.02452576,1
AnanyaVlogs.xo,TikTok,1513412.0,88379.0,0.0,4772.0,4741000.0,9531.0,1358.0,216104.0,2770962.0,Long Video,2025-12-03,8837900.315314006,277096100.0,14.248242576854476,169792820.1261256,1
KabirTech.xo,Tiktok,0.0,32345.0,198.0,5572.0,0.0,34805.0,0.0,146792.0,2198990.0,Live Stream,2025-10-03,inf,219898900.0,0.0,inf,1
TechBitArvindVlogs,Instagram,0.0,112228.0,291.0,4666.0,4600000.0,32871.0,2674.0,102126.0,0.0,Post,2025-10-03,inf,-100.0,8.134830093395394,inf,0
RahulGamer,Facebook,3817913.0,0.0,4543.0,17901.0,0.0,14298.0,2563.0,16069.0,1635634.0,Live Stream ,2025-10-03,454300.4688687249,163563300.0,17.925583997761922,98319700.18754748,1
ArjunVlogsInsta,Instagram,0.0,1923.0,4720.0,10646.0,0.0,7041.0,0.0,166347.0,0.0,Stream Highlight,2025-10-03,inf,-100.0,0.0,inf,0
RiyaMakeupInsta,Youtube,0.0,103600.0,1769.0,8624.0,0.0,44176.0,515.0,82056.5,317476.0,carousel ,2025-10-03,inf,31747500.0,1.1657913799348063,inf,1
SnehaDanceQueen,Instagram,1367579.0,55446.0,5219.0,8819.0,7762423.0,10676.0,2453.0,127512.0,4015241.0,Reel+Post,2025-03-06,6066500.644862197,401524000.0,22.976770325964782,243341000.25794488,1
RohanFitness,Instagram,3778000.0,79509.0,243.0,16149.0,2466546.0,6207.0,746.0,79778.0,477477.0,Stories ,2025-08-03,7975200.427448385,47747600.0,12.0186885774126,31838640.170979355,1
TechBitArvindFitness,YouTube,4308000.0,96184.0,0.0,6079.0,4952130.0,53259.0,1828.0,82056.5,274638.0,Highlight,2025-01-01,9618400.141109563,27463700.0,3.432283745470249,20325580.056443825,1
TanyaDance_official,Facebook,5067140.0,0.0,1815.0,14038.0,7976553.0,58898.0,746.0,210462.0,1692033.0,Highlight,2025-06-03,181500.2770399081,169203200.0,1.266596488845122,101594520.11081596,1
MansiBeautyQueen,Instagram,1793000.0,54513.0,4242.0,14486.0,2171000.0,33863.0,0.0,65932.0,1523840.0,Story+Reel ,2025-06-03,5875500.807919688,152383900.0,0.0,93780540.32316788,1
ShaliniFashionFitness,Instagram,3766630.0,95237.0,1999.0,853.0,6650277.0,29380.0,2441.0,82056.5,0.0,Stream Highlight,2025-06-03,9723600.022646235,-100.0,8.308373042886318,3889380.009058495,0
RiyaMakeup07,Tiktok,3388998.0,35028.0,5741.0,11115.0,2800000.0,40754.0,2845.0,189176.0,3567631.0,Carousell,2025-06-03,4076900.327973047,356763000.0,6.980909849339942,215688560.13118923,1
KaranFitnessVlogs,Instagram,1633136.0,113143.0,1082.0,17663.0,7734896.0,25391.0,2051.0,217389.0,190001.0,Story+Reel,2025-11-03,11422501.08153883,19000000.0,8.077665314481509,15969000.432615532,1
GamerVikramVlogs,Youtube,0.0,106241.0,6241.0,17164.0,1159448.0,21484.0,1200.0,82056.5,71007.0,Story+Reel,2025-11-03,inf,7100600.0,5.585552038726494,inf,1
RohanFitness.xo,Linkedin,4096000.0,0.0,5237.0,7643.0,5359000.0,48718.0,2828.0,82056.5,1781492.0,Reels+Post,2025-11-03,523700.1865966797,178149100.0,5.804835994909479,107098940.07463866,1
KaranFitness,Tiktok,4264000.0,5963.0,0.0,8889.0,476000.0,24383.0,448.0,150065.0,705171.0,shorts,2025-11-03,596300.2084662289,70517000.0,1.837345691670426,42548720.08338649,1
PriyaVibes ,YouTube,4285259.0,91704.0,5565.0,0.0,3300000.0,10989.0,2382.0,82056.5,0.0,Long Video,2025-06-03,9726900.0,-100.0,21.67622167622168,3890700.0,0
VikramTech_official,YouTube,714273.0,20570.0,0.0,14907.0,700000.0,53019.0,1958.0,240667.0,1376530.0,Video,2025-06-03,2057002.0870171487,137652900.0,3.693015711348762,83414540.83480686,1
AnanyaVlogsFitness,Facebook,234000.0,98280.0,0.0,14201.0,1700000.0,25145.0,2195.0,236710.0,1298806.0,Post,2025-08-03,9828006.06880342,129880500.0,8.729369655995228,81859502.42752136,1
AmitCricket_official,TikTok,4019550.0,41913.0,1187.0,9899.0,0.0,5525.0,1944.0,313948.0,0.0,Reel ,2025-05-03,4310000.246271349,-100.0,35.18552036199095,1723940.0985085396,0
GamerVikramDanceee,Facebook,2650000.0,117342.0,298.0,3408.0,800000.0,12760.0,2833.0,231249.0,982959.0,0,2025-05-03,11764000.128603771,98295800.0,22.20219435736677,63683080.05144151,1
TanyaDanceVlogs,Youtube,0.0,77488.0,0.0,7116.0,8004024.0,23344.0,0.0,62776.0,1315931.0,Reel+Post,2025-04-03,inf,131593000.0,0.0,inf,1
AmitCricket.xo,Linkedin,4942000.0,113340.0,6363.0,14486.0,6173784.0,18804.0,521.0,82056.5,0.0,carousel ,2025-05-03,11970300.293120194,-100.0,2.770687087853648,4788060.117248078,0
ARJUNVLOGSVLOGS ,YouTube,0.0,20406.0,5687.0,6441.0,7066000.0,11164.0,1426.0,271223.0,0.0,Story,2025-05-03,inf,-100.0,12.77319957004658,inf,0
NehaFoodie_official,YouTube,1577817.0,120788.0,6331.0,0.0,2400000.0,21468.0,1691.0,317408.0,3859072.0,Live Stream,2025-05-03,12711900.0,385907100.0,7.8768399478293265,236629020.0,1
SnehaDanceFitness,YouTube,1115707.0,112861.0,1950.0,8058.0,2042538.0,15490.0,2748.0,62360.0,0.0,story+reel,2025-01-10,11481100.72223263,-100.0,17.740477727566173,4592380.288893052,0
SnehaDance_official,YouTube,3255022.0,18900.0,3023.0,16130.0,4600000.0,31449.0,1210.0,268544.0,2175158.0,Story+Reel,2025-01-10,2192300.4955419656,217515700.0,3.8474991255683806,131386340.19821678,1
RohanFitnessQueen,Facebook,0.0,45440.0,3405.0,8899.0,739355.0,39591.0,2563.0,82056.5,1065891.0,0,2025-01-10,inf,106589000.0,6.473693516203177,inf,1
RohanFitness ,Tiktok,704000.0,74356.0,3413.0,15136.0,5100000.0,19038.0,1678.0,177288.0,0.0,Reel ,2025-01-10,7776902.15,-100.0,8.813951045277864,3110700.8600000003,0
TanyaDanceDanceee,YouTube,2718000.0,56165.0,2585.0,17955.0,4247491.0,58988.0,2482.0,346485.0,1453455.0,Long Video,2025-01-03,5875000.660596026,145345400.0,4.207635451278226,89557240.26423842,1
NehaFoodieInsta,Instagram,100000.0,5212.0,5796.0,0.0,6600000.0,9051.0,363.0,82056.5,0.0,Reel+Post,2025-01-03,1100800.0,-100.0,4.010606562810739,440260.0,0
FitAnkitDanceee,Instagram,86000.0,0.0,0.0,2770.0,0.0,54979.0,447.0,82056.5,0.0,Carousell,2025-10-03,3.22093023255814,-100.0,0.8130377053056621,-58.71162790697674,0
PriyaVibes07,Instagram,0.0,8886.0,2047.0,6438.0,0.0,17391.0,2651.0,201737.0,0.0,Story+Reel,2025-10-03,inf,-100.0,15.243516761543328,inf,0
RiyaMakeup ,TikTok,0.0,0.0,5971.0,1161.0,0.0,52729.0,0.0,82056.5,0.0,shorts,2025-04-03,inf,-100.0,0.0,inf,0
RahulGamerVlogs,Tiktok,2260000.0,0.0,968.0,5826.0,0.0,31902.0,2007.0,82056.5,0.0,Stories,2025-04-03,96800.25778761062,-100.0,6.291141621214972,38660.10311504425,0
SiddharthTravel.xo,YouTube,0.0,67786.0,6203.0,554.0,2000000.0,25430.0,61.0,82056.5,3434168.0,Stories,2025-04-03,inf,343416700.0,0.239874164372788,inf,1
FITANKITDANCEEE ,Tiktok,1384074.0,80245.0,3875.0,4380.0,0.0,21382.0,0.0,178780.0,2197299.0,Highlight ,2025-12-03,8412000.316457069,219729800.0,0.0,135202680.12658283,1
AmitCricket_official,YouTube,4681000.0,34962.0,273.0,0.0,8331000.0,51233.0,2667.0,86678.0,0.0,Carousel,2025-12-03,3523500.0,-100.0,5.205629184314797,1409340.0,0
PriyaVibes.xo,Facebook,0.0,46691.0,6044.0,9033.0,788000.0,0.0,1578.0,330828.0,0.0,reel,2025-12-03,inf,-100.0,inf,inf,0
DeepakMotivation ,TikTok,2593210.0,59745.0,0.0,0.0,3300000.0,44089.0,0.0,212708.0,41084.0,Reel ,2025-06-03,5974500.0,4108300.0,0.0,4854780.0,1
PRIYAVIBESFITNESS ,Instagram,0.0,114683.0,3146.0,9169.0,3373000.0,6789.0,0.0,255039.0,3448495.0,Reel+Post,2025-08-03,inf,344849400.0,0.0,inf,1
GAMERVIKRAMINSTA ,YouTube,0.0,47293.0,4073.0,7435.0,3700000.0,20039.0,2515.0,82056.5,1220009.0,story+reel,2025-08-03,inf,122000800.0,12.550526473376916,inf,1
AmitCricket ,Instagram,4475864.0,5499.0,3424.0,4465.0,0.0,42435.0,1771.0,117349.0,0.0,0,2025-08-03,892300.0997572759,-100.0,4.173441734417344,356860.0399029104,0
KaranFitness ,Instagram,0.0,0.0,1738.0,5588.0,7308000.0,40284.0,2219.0,60652.0,1626537.0,shorts,2025-08-03,inf,162653600.0,5.508390427961474,inf,1
RITUFOOD ,Tiktok,4011000.0,111958.0,3603.0,17795.0,2187593.0,10051.0,399.0,324383.0,449641.0,long video,2025-12-03,11556100.443654949,44964000.0,3.969754253308128,31600840.17746198,1
GamerVikram ,Instagram,1368000.0,81984.0,1591.0,5461.0,5000000.0,43269.0,352.0,82056.5,4078622.0,Post ,2025-07-03,8357500.399195907,407862100.0,0.813515449860177,248060260.1596784,1
VikramTech ,Instagram,4021267.0,60981.0,4214.0,16049.0,4994000.0,44695.0,846.0,256824.0,3061461.0,Post ,2025-06-03,6519500.399103069,306146000.0,1.8928291755229891,186295400.15964124,1
KabirTech_official,YouTube,0.0,82169.0,2583.0,11189.0,3855720.0,0.0,324.0,150861.0,0.0,Carousel,2025-06-03,inf,-100.0,inf,inf,0
PoojaLifestyle_official,YouTube,0.0,0.0,4914.0,3147.0,7400000.0,12149.0,762.0,98791.0,2441399.0,carousel ,2025-06-03,inf,244139800.0,6.272121162235575,inf,1
NehaFoodieInsta,Instagram,4855000.0,14245.0,2049.0,11058.0,2757000.0,49045.0,2731.0,301752.0,543653.0,0,2025-05-03,1629400.2277651906,54365200.0,5.568355591803446,33270880.09110608,1
SaraTravelDiariesInsta,Instagram,3146000.0,28469.0,1281.0,15080.0,0.0,48512.0,0.0,332324.0,1506411.0,carousel  ,2025-05-03,2975000.479338843,150641000.0,0.0,91574600.19173554,1
PriyaVibesInsta,Instagram,10000.0,120365.0,3866.0,7570.0,1445000.0,51731.0,2612.0,19506.0,1310124.0,Reels+Post ,2025-06-03,12423175.7,131012300.0,5.0491968065569965,83576650.28,1
RiyaMakeupFitness,Facebook,972000.0,45012.0,5285.0,12581.0,1767555.0,35902.0,2740.0,82519.0,540051.0,shorts,2025-06-03,5029701.294341564,54005000.0,7.631886802963623,34414880.51773663,1
MeeraBeauty.xo,Instagram,2929475.0,54893.0,277.0,9952.0,7041982.0,4279.0,2767.0,167893.0,1760153.0,Reel ,2025-06-03,5517000.339719575,176015200.0,64.66464127132508,107815920.13588785,1
AnanyaVlogs,TikTok,0.0,0.0,0.0,3964.0,0.0,21266.0,103.0,82056.5,2081238.0,Reel ,2025-06-03,inf,208123700.0,0.4843412019185554,inf,1
ShaliniFashion ,Instagram,0.0,52711.0,3505.0,9767.0,2400000.0,16661.0,0.0,82056.5,0.0,Video,2025-06-03,inf,-100.0,0.0,inf,0
AmitCricket,Youtube,4466777.0,81411.0,6408.0,1433.0,6754000.0,42371.0,1993.0,82056.5,0.0,Highlight,2025-06-03,8781900.032081297,-100.0,4.703688843784664,3512700.0128325187,0
SaraTravelDiariesDanceee,Linkedin,2708784.0,114864.0,0.0,15516.0,0.0,0.0,1236.0,82056.5,0.0,Highlight,2025-10-03,11486400.572803147,-100.0,inf,4594500.229121259,0
TechBitArvindInsta,Tiktok,0.0,104720.0,2583.0,5858.0,0.0,27364.0,1499.0,82056.5,0.0,Carousel,2025-10-03,inf,-100.0,5.478000292354919,inf,0
ArjunVlogsDanceee,Instagram,0.0,81646.0,2500.0,15748.0,0.0,11713.0,1154.0,315711.0,78269.0,Short,2025-10-03,inf,7826800.0,9.852300862289765,inf,1
SaraTravelDiaries07,YouTube,4602000.0,19461.0,347.0,0.0,0.0,11729.0,1285.0,82056.5,1700152.0,Reel ,2025-07-03,1980800.0,170015100.0,10.955750703384773,102801380.0,1
RohanFitnessQueen,Tiktok,2931188.0,0.0,1694.0,4588.0,4900000.0,23748.0,805.0,82056.5,0.0,long video,2025-01-03,169400.15652356655,-100.0,3.3897591376115885,67700.06260942662,0
RITUFOOD  ,Instagram,4983087.0,86351.0,6446.0,10495.0,7378316.0,38687.0,1109.0,55909.0,302297.0,Stream Highlight,2025-01-03,9279700.210612416,30229600.0,2.866596014164965,21849640.084244967,1
DeepakMotivation07,Linkedin,330000.0,33017.0,259.0,7698.0,0.0,0.0,1238.0,281213.0,2808436.0,Story+Reel,2025-09-03,3327602.3327272725,280843500.0,inf,169837140.9330909,1
